file,content,t_start,t_end,vmaf_mean,vmaf_std,vmaf_mad,bitrate_mean,stall_ratio,tsl_end,QoE_win
AsianFusion_SimpleThroughputBasedAdaptor_Trace_5.mat,AsianFusion_SimpleThroughputBasedAdaptor,20,25,81.10260350285687,3.6828013254242724,3.954259502466016,919.987911111111,0.0,0.0,1.598782020239928
AsianFusion_SimpleThroughputBasedAdaptor_Trace_5.mat,AsianFusion_SimpleThroughputBasedAdaptor,21,26,82.56851948692746,4.431394103494435,4.5123528682355705,985.7719320261436,0.0,0.0,1.5596178385748913
AsianFusion_SimpleThroughputBasedAdaptor_Trace_5.mat,AsianFusion_SimpleThroughputBasedAdaptor,22,27,85.29384773361063,5.7496816233690575,4.88681865185368,1092.6214379084965,0.0,0.0,1.5385750241188132
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,0,5,66.58167219628582,3.910253157711275,4.253239707294014,200.5328,0.6,0.0,0.015317672177584063
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,1,6,63.89948698086333,6.849995434485778,4.663742044157784,177.50118681318685,0.8,0.0,-0.09141021024023252
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,2,7,59.298962074732685,7.971863307317685,4.958101284193759,179.35265054945057,0.8,1.0,-0.2674663290732462
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,3,8,54.25553130748217,8.734264713589187,6.2530611816431385,190.50400000000005,0.8,0.0,-0.4154059215113171
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,4,9,47.82089741228636,8.128765378360544,5.94484531246998,160.7656307692308,0.8,0.0,-0.5051257316676735
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,5,10,44.70392063429369,5.655069153912513,6.271956790705671,182.98600000000005,0.6,1.0,-0.6055035686730837
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,6,11,44.55894785556451,5.455576831212453,7.178534839536081,215.84304615384616,0.6,0.0,-0.676652820238932
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,7,12,49.849122223161125,13.460699548687908,11.539367509068397,228.18919999999997,0.6,1.0,-0.7598805930957935
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,8,13,56.090329876951195,15.821937103956367,9.906531888844341,243.488,0.6,0.0,-0.8576339869199965
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,9,14,64.70955217777694,14.027702486665522,9.040194670308171,271.59540000000004,0.6,0.0,-0.9178414366482626
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,10,15,71.37741355469731,9.88102828831937,7.437279347874814,243.83170666666666,0.6,1.0,-0.9255481114717871
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,11,16,76.48244286921684,1.7754812647149287,1.7702115628079689,236.0556451282051,0.4,2.0,-0.9520278314955208
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,12,17,76.88703547820518,1.548688033465471,1.7813420331927041,209.15449230769227,0.4,3.0,-0.8468013396382611
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,13,18,77.6724725460545,0.7119315183909023,0.9177149181984383,207.39759999999995,0.2,4.0,-0.7073369313043083
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,14,19,78.59891375056631,2.470918082170816,1.8856803955669186,202.930837037037,0.0,5.0,-0.48880806035537383
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,15,20,73.59202558734607,10.936182043753844,9.652966860799651,194.45230814814812,0.0,6.0,-0.2640906145372575
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,16,21,68.78641822199143,13.228938425880619,9.775993879954191,203.56813037037037,0.0,7.0,-0.06360260884351412
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,17,22,63.26323553003385,14.453294047386834,10.522829069271445,211.03854814814818,0.0,8.0,0.1084070084595145
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,18,23,56.52593126097397,13.833389452550238,10.36327874192959,211.5130666666667,0.0,9.0,0.2534928339037436
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,19,24,54.167666276401135,9.301074994527252,9.388381615241851,211.95721481481488,0.0,10.0,0.3483841893752947
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,20,25,59.76862207048723,13.800309749633447,11.238616007331084,216.16699259259266,0.0,11.0,0.3774683750039631
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,21,26,64.3759402546134,14.723155726477092,11.12361476734819,221.552562962963,0.0,12.0,0.38099600708733383
AsianFusion_SimpleThroughputBasedAdaptor_Trace_6.mat,AsianFusion_SimpleThroughputBasedAdaptor,22,27,70.49124780350039,13.42087533757166,10.744114312604037,232.30545185185187,0.0,13.0,0.3729383352967502
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,0,5,73.84385139335801,8.556392787907042,6.178997601607563,509.475323076923,0.0,0.0,0.3068992028531127
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,1,6,76.59031128610384,7.782617344779982,6.064011486616526,654.3212175824176,0.2,0.0,0.4937737414351989
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,2,7,80.16204959708799,3.108196573238198,3.0884207063452855,933.2794505494505,0.2,1.0,0.6496589988998596
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,3,8,77.57741985803024,8.064124943784007,5.569213434383391,1040.9393538461538,0.2,2.0,0.7773526438825245
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,4,9,68.09063346759889,17.853436729081555,12.025100450061984,950.6458153846154,0.2,3.0,0.8390060415210868
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,5,10,62.71152089578101,16.539089937340822,16.310348571226548,874.6874102564103,0.2,4.0,0.7407662391948053
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,6,11,60.55411023871674,14.781910465678289,19.420864056861696,824.0670338461539,0.0,5.0,0.6481042941400791
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,7,12,62.11374657234628,17.013232767080375,19.546002925584233,592.4749723076923,0.0,6.0,0.5718946860162095
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,8,13,67.12301105846066,19.63784450942494,13.366518344648956,451.758923076923,0.0,7.0,0.5292165975276575
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,9,14,76.76261055990035,12.344643262022938,8.96405821913124,446.4410769230769,0.0,8.0,0.5419444094206439
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,10,15,82.20193219390168,6.8229823966445045,5.902030038822648,405.0451481481481,0.0,9.0,0.6556732965500067
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,11,16,85.33944230327549,1.7470831535798823,1.4889723803061514,357.83717925925924,0.0,10.0,0.7424643634485761
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,12,17,84.54410052281246,1.1776168415053785,1.3508944125598248,355.7565866666667,0.0,11.0,0.8260491373951286
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,13,18,84.16923932172703,0.5478371830246315,0.8679605542894002,354.76506666666666,0.0,12.0,0.891192230609186
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,14,19,85.74238814140539,3.080195158818852,2.455085871463833,392.6735703703704,0.0,13.0,0.9397055318491286
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,15,20,84.32082153245571,4.936405186174221,6.013716382724649,434.8272,0.0,14.0,0.9753219413862986
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,16,21,85.6035966467959,5.6459712925040275,9.556337905395402,850.4531259259259,0.0,15.0,0.9852952475593456
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,17,22,86.98746274188191,5.9245495457907875,9.383264258208616,1330.6265777777776,0.0,16.0,1.0038856182179363
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,18,23,85.1023558419277,7.569816965655119,11.517401834324598,1427.6159111111106,0.0,17.0,1.0473255969450466
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,19,24,83.53596504565326,6.790191169547273,9.759527995313707,1482.202518518518,0.0,18.0,1.08884260152223
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,20,25,84.33703024224862,6.081989965415929,6.978411361374942,1440.6780740740735,0.0,19.0,1.1337410305162197
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,21,26,82.70912245691842,5.058171215921216,7.611180382571021,1103.7216540305008,0.0,20.0,1.1883014937778753
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_0.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,22,27,83.16654061733965,5.825241724555075,6.304695218146826,825.5151006535947,0.0,21.0,1.2312936363264066
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,0,5,66.81156672091772,3.7146327427141785,3.669114275629493,267.0866461538461,0.0,0.0,0.13504238764671278
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,1,6,67.44120422851522,3.797940990037833,3.754436717322971,339.6821098901099,0.0,0.0,0.2036284443691831
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,2,7,68.37188133123871,2.8908779333818986,3.7648908500607803,452.31757362637364,0.0,0.0,0.28848782208049056
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,3,8,68.0443149285097,3.3647405549743628,3.9382185164065753,534.8863384615385,0.0,0.0,0.36112127544013106
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,4,9,65.13671892353739,6.772834734598882,4.971884249895348,594.8032615384616,0.0,0.0,0.42349557138904126
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,5,10,65.06053433761052,6.682483550664924,8.830967009208933,703.0186205128205,0.0,0.0,0.4627233491416002
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,6,11,67.93204088770435,10.069573632993151,10.942061348489382,820.0232615384615,0.0,0.0,0.5163236592409411
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,7,12,73.28709041358303,14.347070583644538,12.463231553667011,846.9235692307693,0.0,0.0,0.5944851852527362
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,8,13,79.26934419422254,14.97618291560869,10.335480950028503,877.2505094017095,0.0,0.0,0.6940811464066758
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,9,14,86.4516692642955,7.664273540164668,6.329793297918599,864.7297914529915,0.0,0.0,0.8089191297649891
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,10,15,89.87966030291308,3.5700625399377657,3.8464861142334605,792.1798296296298,0.0,0.0,0.9438316215063878
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,11,16,91.52805409666121,1.662267134813571,1.7405528228404599,737.1163851851854,0.0,0.0,1.061928016341226
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,12,17,91.039733480235,1.2441703486953049,1.6196615648693005,731.0234074074075,0.0,0.0,1.1528739137778294
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,13,18,90.90562142103953,1.0743706235393395,0.9481520225006435,734.4175407407407,0.0,0.0,1.2357526279172628
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,14,19,91.71940814146062,1.084774921029608,1.0783236534769358,748.0512592592592,0.0,0.0,1.303150525348906
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,15,20,88.96281968180435,6.39558723402857,4.915010044640248,725.2722962962962,0.0,0.0,1.3559206234423091
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,16,21,86.38505455785788,7.271273984108871,5.458672704484282,728.1461925925926,0.0,0.0,1.3847152497594646
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,17,22,84.03963741865667,7.19623383982056,5.427238246848571,711.6549925925925,0.2,0.0,1.41138398581767
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,18,23,80.70728538336266,6.515349858091732,6.147542934812492,708.3017481481481,0.4,0.0,1.419920655000057
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,19,24,78.70204927350144,2.790549525076654,3.8411124538181127,744.991822222222,0.4,1.0,1.3777066499588262
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,20,25,78.94390952916815,2.613823202174122,4.64539921843426,680.4024888888888,0.4,2.0,1.322161981486979
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,21,26,78.4354694720852,2.8111340927844415,4.749176968595773,566.4242614379084,0.4,3.0,1.251251485889627
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_1.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,22,27,79.502758232864,3.860376010628872,5.85264755918773,501.48655686274503,0.2,4.0,1.1809426573358994
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,0,5,56.754856098704025,6.254314767783561,3.9603019550392915,154.77058461538462,0.0,0.0,0.06412196494789739
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,1,6,53.04762545609899,5.017714454108945,3.9443187077944764,164.29017142857145,0.0,0.0,0.05564662743671778
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,2,7,50.241707623055866,2.152543238982186,1.9419746855463043,209.1819428571429,0.0,0.0,0.03992226774956522
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,3,8,49.941198806344595,1.7367580992779894,2.166946677910504,276.59550769230776,0.0,0.0,0.024313807295323307
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,4,9,50.47861559618865,2.2315485000136475,2.383036765265894,367.97458461538474,0.0,0.0,0.031026306327565856
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,5,10,52.482511719513546,4.8832356447407514,3.4211352233910386,461.83594871794884,0.0,0.0,0.05909515515859165
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,6,11,56.77879159780014,7.4147444233050255,5.175957152385564,541.8971200000002,0.0,0.0,0.0970826813880284
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,7,12,64.71608407545696,13.12387497021417,8.986591044377045,544.37152,0.0,0.0,0.15766858543593498
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,8,13,71.85481533866266,13.963110882273723,8.712413561882604,538.2364056980057,0.0,0.0,0.2620016821687182
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,9,14,79.57490820585686,12.170320251785679,7.822106487372492,580.3779099715099,0.0,0.0,0.39523789936849196
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,10,15,84.7797567373795,8.073233575266302,7.062583755134682,577.1935259259259,0.0,0.0,0.5549086106643408
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,11,16,86.46857882206582,4.823766908060303,4.762743744527437,498.22231703703693,0.0,0.0,0.7405536522707058
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,12,17,84.99871839734082,5.241740627267465,5.49687208707887,479.2039466666665,0.0,0.0,0.9059345359282258
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,13,18,84.42761126026582,5.066272124998514,5.493080278421498,466.57321481481466,0.0,0.0,1.0142187835616292
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,14,19,83.92207360975576,4.364934799800954,5.4494066972482536,378.12485925925915,0.0,0.0,1.0729555404586741
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,15,20,79.97572414449914,7.436574755099707,8.494294923832594,327.7743407407407,0.0,0.0,1.0851277673458812
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,16,21,78.43708481007255,8.519364897661491,8.260808845370565,378.1658666666666,0.0,0.0,1.0656542268257256
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,17,22,75.77738825218701,9.44573330003968,7.804560422580362,410.8186074074074,0.0,0.0,1.0454620080509838
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,18,23,70.9589024940459,9.71998916742492,8.296763967651135,429.36616296296296,0.0,0.0,1.0332175239414672
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,19,24,68.5628036051805,5.368050924815127,6.98005920463935,428.06459259259265,0.0,0.0,1.01717304518519
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,20,25,69.03825934377431,5.357259373802329,8.31750335151862,378.38637037037034,0.0,0.0,0.9777781608633017
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,21,26,69.20091813834907,5.388517564008184,7.886310179551735,341.80035904139436,0.0,0.0,0.9036613078782263
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_2.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,22,27,72.71837811009942,8.084562128179767,9.837573573492019,332.81370631808284,0.0,0.0,0.8323453337441282
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,0,5,68.99177517274124,6.91117930715608,5.882282405760808,385.85612307692304,0.0,0.0,0.07801475688418595
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,1,6,71.29962634317044,7.4489917755063715,6.083005899045968,532.6778637362637,0.0,0.0,0.1273268552825665
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,2,7,72.62696426349251,6.220737636350831,7.483961257003479,665.3800967032965,0.0,0.0,0.19304664782936337
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,3,8,73.80190675323001,5.207196229916411,7.107206692288841,814.9420307692305,0.0,0.0,0.28989220048451614
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,4,9,73.59769409187537,5.403108368956303,4.638051063029067,1004.594646153846,0.0,0.0,0.4026201449114648
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,5,10,72.64712171606463,4.074919404560835,5.822034380678996,1069.7435435897435,0.0,0.0,0.5042154523698
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,6,11,73.70019010693355,5.607860417437422,5.035723650150029,1100.2326276923077,0.0,0.0,0.5820683430246473
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,7,12,77.5042268312252,7.2968656530606175,5.750103954889365,1014.8965661538462,0.0,0.0,0.6684679582224649
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,8,13,80.60832386089096,7.26562362622183,5.277839199021145,877.4516923076924,0.0,0.0,0.7458926578517076
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,9,14,83.77698004582842,3.698660363435916,3.660934268741869,663.5064615384615,0.0,0.0,0.8106341155349039
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,10,15,84.97380251951823,2.0168735705537557,2.437192131801943,487.8995925925927,0.0,0.0,0.9009658314566705
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,11,16,85.33944230327549,1.7470831535798823,1.4889723803061514,357.60631703703706,0.0,0.0,0.9961866227463478
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,12,17,84.54410052281246,1.1776168415053785,1.3508944125598248,355.57834666666673,0.0,0.0,1.0618837237609153
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,13,18,84.16923932172703,0.5478371830246315,0.8679605542894002,356.9594666666667,0.0,0.0,1.114491926254973
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,14,19,85.27123292719494,2.158501683488554,1.866141853700782,373.59999999999997,0.0,0.0,1.163300094578045
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,15,20,82.0989308134486,7.555918479637969,7.024247728194375,381.17274074074066,0.0,0.0,1.1869508571508045
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,16,21,79.11160345433453,8.79516513776004,7.417660540043109,395.15626666666657,0.0,0.0,1.1733883924877215
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,17,22,76.19533183108332,9.102692389113894,7.282130948959974,421.27751111111104,0.0,0.0,1.1519236566683697
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,18,23,74.31022493112911,8.023229363137467,7.642184880890184,518.2668444444444,0.0,0.0,1.1368833847538216
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,19,24,73.53349293002793,6.577362857039955,4.682965154850031,630.3163851851851,0.0,0.0,1.133177978388665
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,20,25,76.97094783890002,6.998486810189863,4.342118948586712,763.8079407407406,0.0,0.0,1.132427070369975
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,21,26,80.5362918548522,6.9500192991242775,4.984212814114169,916.8284061002178,0.0,0.0,1.1426533733117665
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_3.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,22,27,85.29384773361063,5.7496816233690575,4.88681865185368,1092.6214379084965,0.0,0.0,1.1529211151847742
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_4.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,0,5,56.754856098704025,6.254314767783561,3.9603019550392915,131.6421538461538,0.4,0.0,0.045097357508192264
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_4.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,1,6,53.04762545609899,5.017714454108945,3.9443187077944764,131.82869450549452,0.4,1.0,-0.08019358804806061
AsianFusion_VMAFViterbiQualityBasedAdaptor_Trace_4.mat,AsianFusion_VMAFViterbiQualityBasedAdaptor,2,7,50.241707623055866,2.152543238982186,1.9419746855463043,115.33714285714287,0.6,0.0,-0.22527241765502604
